Source;Target;Type;Id;Label;Weight
167.81;102.85;Directed;;;1
167.82;102.12;Directed;;;1
167.83;102.50;Directed;;;1
167.84;102.94;Directed;;;1
167.85;102.95;Directed;;;1
167.42;102.1;Directed;;;1
167.86;102.96;Directed;;;1
167.87;102.19;Directed;;;1
167.88;102.14;Directed;;;1
167.89;102.97;Directed;;;1
167.90;102.69;Directed;;;1
167.91;102.3;Directed;;;1
167.92;102.33;Directed;;;1
167.40;102.87;Directed;;;1
167.10;102.47;Directed;;;1
167.93;102.98;Directed;;;1
167.94;102.8;Directed;;;1
167.94;102.89;Directed;;;1
167.95;102.5;Directed;;;1
167.96;102.24;Directed;;;1
167.36;102.64;Directed;;;1
167.49;102.26;Directed;;;1
167.97;102.99;Directed;;;1
167.4;102.29;Directed;;;1
167.8;102.0;Directed;;;1
167.98;102.25;Directed;;;1
167.99;102.41;Directed;;;1
167.73;102.3;Directed;;;1
167.100;102.99;Directed;;;1
167.73;102.69;Directed;;;1
167.101;102.17;Directed;;;1
167.55;102.53;Directed;;;1
167.102;102.100;Directed;;;1
167.83;102.27;Directed;;;1
167.75;102.38;Directed;;;1
167.34;102.11;Directed;;;1
167.103;102.4;Directed;;;1
167.104;102.9;Directed;;;1
167.96;102.37;Directed;;;1
167.105;102.101;Directed;;;1
167.106;102.28;Directed;;;1
167.107;102.18;Directed;;;1
167.108;102.25;Directed;;;1
167.7;102.54;Directed;;;1
167.43;102.68;Directed;;;1
167.109;102.34;Directed;;;1
167.110;102.100;Directed;;;1
167.111;102.65;Directed;;;1
167.112;102.102;Directed;;;1
167.73;102.84;Directed;;;1
167.113;102.102;Directed;;;1
167.85;102.53;Directed;;;1
167.103;102.88;Directed;;;1
167.114;102.55;Directed;;;1
167.115;102.3;Directed;;;1
167.108;102.1;Directed;;;1
167.116;102.32;Directed;;;1
167.117;102.37;Directed;;;1
167.118;102.93;Directed;;;1
167.106;102.76;Directed;;;1
167.119;102.88;Directed;;;1
167.17;102.102;Directed;;;1
167.120;102.103;Directed;;;1
167.121;102.44;Directed;;;1
167.90;102.85;Directed;;;1
167.122;102.103;Directed;;;1
167.123;102.52;Directed;;;1
167.71;102.93;Directed;;;1
167.124;102.104;Directed;;;1
167.125;102.15;Directed;;;1
167.126;102.55;Directed;;;1
167.127;102.105;Directed;;;1
167.128;102.42;Directed;;;1
167.129;102.74;Directed;;;1
167.9;102.49;Directed;;;1
167.69;102.99;Directed;;;1
167.130;102.94;Directed;;;1
167.131;102.106;Directed;;;1
167.132;102.64;Directed;;;1
168.0;153.107;Directed;;;1
168.1;153.19;Directed;;;1
168.2;153.6;Directed;;;1
168.3;153.112;Directed;;;1
168.4;153.113;Directed;;;1
168.5;153.114;Directed;;;1
168.6;153.91;Directed;;;1
168.7;153.41;Directed;;;1
169.0;168.5;Directed;;;1
169.0;168.5;Directed;;;1
170.0;169.1;Directed;;;1
170.0;169.1;Directed;;;1
171.0;3.195;Directed;;;1
171.1;3.126;Directed;;;1
171.2;3.84;Directed;;;1
171.3;3.236;Directed;;;1
171.0;3.222;Directed;;;1
171.4;3.151;Directed;;;1
171.5;3.66;Directed;;;1
171.0;3.185;Directed;;;1
172.0;60.51;Directed;;;1
172.1;60.18;Directed;;;1
172.0;60.75;Directed;;;1
172.1;60.76;Directed;;;1
172.1;60.13;Directed;;;1
172.2;60.74;Directed;;;1
172.3;60.86;Directed;;;1
172.4;60.87;Directed;;;1
172.5;60.0;Directed;;;1
172.6;60.72;Directed;;;1
172.7;60.5;Directed;;;1
172.1;60.3;Directed;;;1
172.8;60.42;Directed;;;1
172.9;60.87;Directed;;;1
172.10;60.49;Directed;;;1
172.11;60.88;Directed;;;1
172.6;60.63;Directed;;;1
172.12;60.89;Directed;;;1
172.13;60.90;Directed;;;1
172.10;60.57;Directed;;;1
172.14;60.23;Directed;;;1
172.9;60.46;Directed;;;1
172.11;60.56;Directed;;;1
172.15;60.84;Directed;;;1
172.13;60.32;Directed;;;1
172.16;60.24;Directed;;;1
172.17;60.91;Directed;;;1
172.18;60.60;Directed;;;1
172.19;60.92;Directed;;;1
172.17;60.51;Directed;;;1
172.4;60.57;Directed;;;1
172.20;60.92;Directed;;;1
172.21;60.29;Directed;;;1
172.22;60.93;Directed;;;1
172.23;60.37;Directed;;;1
172.24;60.66;Directed;;;1
172.25;60.48;Directed;;;1
172.26;60.25;Directed;;;1
172.27;60.94;Directed;;;1
172.4;60.18;Directed;;;1
172.2;60.5;Directed;;;1
172.8;60.81;Directed;;;1
172.6;60.75;Directed;;;1
172.28;60.61;Directed;;;1
172.3;60.83;Directed;;;1
172.0;60.87;Directed;;;1
172.29;60.27;Directed;;;1
172.30;60.13;Directed;;;1
172.18;60.73;Directed;;;1
172.31;60.95;Directed;;;1
172.32;60.96;Directed;;;1
172.33;60.97;Directed;;;1
172.25;60.34;Directed;;;1
172.34;60.98;Directed;;;1
172.35;60.27;Directed;;;1
172.10;60.23;Directed;;;1
172.36;60.74;Directed;;;1
172.37;60.57;Directed;;;1
172.38;60.58;Directed;;;1
172.39;60.99;Directed;;;1
172.40;60.23;Directed;;;1
172.5;60.15;Directed;;;1
172.3;60.99;Directed;;;1
172.41;60.81;Directed;;;1
172.1;60.23;Directed;;;1
172.42;60.100;Directed;;;1
172.43;60.101;Directed;;;1
172.27;60.42;Directed;;;1
172.44;60.29;Directed;;;1
172.45;60.102;Directed;;;1
172.46;60.98;Directed;;;1
172.47;60.9;Directed;;;1
172.40;60.66;Directed;;;1
172.48;60.6;Directed;;;1
172.49;60.37;Directed;;;1
172.50;60.55;Directed;;;1
172.51;60.88;Directed;;;1
172.52;60.28;Directed;;;1
172.11;60.33;Directed;;;1
172.53;60.6;Directed;;;1
172.54;60.2;Directed;;;1
172.55;60.73;Directed;;;1
172.56;60.69;Directed;;;1
172.57;60.103;Directed;;;1
172.58;60.48;Directed;;;1
172.59;60.104;Directed;;;1
172.60;60.105;Directed;;;1
172.61;60.18;Directed;;;1
172.62;60.81;Directed;;;1
172.63;60.106;Directed;;;1
172.64;60.26;Directed;;;1
172.65;60.99;Directed;;;1
172.66;60.93;Directed;;;1
172.67;60.107;Directed;;;1
172.68;60.45;Directed;;;1
172.69;60.108;Directed;;;1
172.70;60.109;Directed;;;1
172.71;60.6;Directed;;;1
172.35;60.7;Directed;;;1
173.0;3.148;Directed;;;1
173.1;3.279;Directed;;;1
173.0;3.275;Directed;;;1
173.1;3.199;Directed;;;1
173.1;3.238;Directed;;;1
173.1;3.175;Directed;;;1
173.2;3.129;Directed;;;1
173.3;3.110;Directed;;;1
173.4;3.280;Directed;;;1
173.0;3.3;Directed;;;1
173.5;3.281;Directed;;;1
173.6;3.164;Directed;;;1
173.7;3.159;Directed;;;1
173.8;3.178;Directed;;;1
173.9;3.124;Directed;;;1
173.4;41.92;Directed;;;1
173.10;41.93;Directed;;;1
173.11;41.60;Directed;;;1
173.12;41.71;Directed;;;1
173.7;41.19;Directed;;;1
173.13;41.1;Directed;;;1
173.14;41.41;Directed;;;1
173.15;41.64;Directed;;;1
173.2;41.82;Directed;;;1
173.16;41.94;Directed;;;1
173.7;41.67;Directed;;;1
173.17;41.9;Directed;;;1
173.18;41.95;Directed;;;1
173.10;41.39;Directed;;;1
173.19;41.16;Directed;;;1
173.20;41.22;Directed;;;1
173.21;41.67;Directed;;;1
173.22;41.82;Directed;;;1
173.5;41.44;Directed;;;1
173.7;41.22;Directed;;;1
173.2;41.46;Directed;;;1
173.23;73.21;Directed;;;1
173.20;73.40;Directed;;;1
173.0;73.7;Directed;;;1
173.24;73.51;Directed;;;1
173.25;73.55;Directed;;;1
173.26;73.49;Directed;;;1
173.27;73.10;Directed;;;1
173.28;73.56;Directed;;;1
173.29;73.57;Directed;;;1
173.30;73.12;Directed;;;1
173.31;73.58;Directed;;;1
173.32;73.59;Directed;;;1
173.10;73.31;Directed;;;1
173.33;73.3;Directed;;;1
173.22;73.34;Directed;;;1
173.34;73.60;Directed;;;1
173.32;73.51;Directed;;;1
173.34;73.54;Directed;;;1
173.35;73.0;Directed;;;1
173.36;73.13;Directed;;;1
173.37;73.61;Directed;;;1
173.38;73.4;Directed;;;1
173.39;73.40;Directed;;;1
173.40;73.38;Directed;;;1
173.41;73.30;Directed;;;1
173.24;73.59;Directed;;;1
173.42;73.2;Directed;;;1
173.43;73.53;Directed;;;1
173.39;73.55;Directed;;;1
173.44;73.36;Directed;;;1
173.45;73.62;Directed;;;1
173.46;73.63;Directed;;;1
173.47;73.64;Directed;;;1
173.48;73.65;Directed;;;1
173.49;73.49;Directed;;;1
173.50;73.66;Directed;;;1
173.51;73.67;Directed;;;1
173.52;73.68;Directed;;;1
173.23;73.62;Directed;;;1
173.53;73.55;Directed;;;1
173.54;73.42;Directed;;;1
173.55;73.16;Directed;;;1
173.1;73.22;Directed;;;1
173.56;73.47;Directed;;;1
173.57;73.69;Directed;;;1
173.58;73.56;Directed;;;1
173.59;73.69;Directed;;;1
173.33;73.50;Directed;;;1
173.60;73.70;Directed;;;1
173.33;73.70;Directed;;;1
173.61;73.27;Directed;;;1
173.62;73.13;Directed;;;1
173.63;73.71;Directed;;;1
173.64;73.2;Directed;;;1
173.59;73.16;Directed;;;1
173.12;73.58;Directed;;;1
173.65;73.72;Directed;;;1
173.66;73.73;Directed;;;1
173.67;73.38;Directed;;;1
173.56;73.13;Directed;;;1
173.68;73.74;Directed;;;1
173.69;73.69;Directed;;;1
173.6;73.11;Directed;;;1
173.42;73.58;Directed;;;1
173.68;73.18;Directed;;;1
173.70;73.75;Directed;;;1
173.71;73.37;Directed;;;1
173.72;73.59;Directed;;;1
173.43;73.7;Directed;;;1
173.32;73.40;Directed;;;1
173.73;73.61;Directed;;;1
173.74;73.26;Directed;;;1
173.60;73.25;Directed;;;1
173.75;73.18;Directed;;;1
173.46;73.43;Directed;;;1
173.76;73.49;Directed;;;1
173.77;73.19;Directed;;;1
173.45;73.74;Directed;;;1
173.1;73.70;Directed;;;1
173.78;102.81;Directed;;;1
173.46;102.35;Directed;;;1
173.79;102.54;Directed;;;1
173.77;102.74;Directed;;;1
173.80;102.107;Directed;;;1
173.25;102.20;Directed;;;1
173.79;102.56;Directed;;;1
173.81;102.43;Directed;;;1
173.82;102.51;Directed;;;1
173.83;102.63;Directed;;;1
173.84;102.108;Directed;;;1
173.85;102.109;Directed;;;1
173.86;102.4;Directed;;;1
173.87;102.110;Directed;;;1
173.12;102.52;Directed;;;1
173.88;102.69;Directed;;;1
173.89;102.22;Directed;;;1
173.30;102.62;Directed;;;1
173.46;102.7;Directed;;;1
173.68;102.49;Directed;;;1
173.4;102.14;Directed;;;1
173.59;102.47;Directed;;;1
173.90;102.95;Directed;;;1
173.91;102.65;Directed;;;1
173.92;102.86;Directed;;;1
173.93;102.22;Directed;;;1
173.94;102.25;Directed;;;1
173.95;102.1;Directed;;;1
173.96;102.2;Directed;;;1
173.97;102.89;Directed;;;1
173.62;102.90;Directed;;;1
173.98;102.88;Directed;;;1
173.99;102.25;Directed;;;1
173.100;102.111;Directed;;;1
173.101;102.29;Directed;;;1
173.102;102.112;Directed;;;1
173.59;102.92;Directed;;;1
173.11;102.6;Directed;;;1
173.103;102.68;Directed;;;1
173.104;102.19;Directed;;;1
173.105;102.45;Directed;;;1
173.106;102.113;Directed;;;1
173.107;102.52;Directed;;;1
173.65;102.2;Directed;;;1
173.108;102.88;Directed;;;1
173.109;102.70;Directed;;;1
173.37;102.58;Directed;;;1
173.110;102.67;Directed;;;1
173.111;102.114;Directed;;;1
173.85;102.68;Directed;;;1
173.112;102.40;Directed;;;1
173.113;102.78;Directed;;;1
173.114;102.67;Directed;;;1
173.115;102.39;Directed;;;1
173.116;102.77;Directed;;;1
173.41;102.100;Directed;;;1
173.25;102.106;Directed;;;1
173.117;102.85;Directed;;;1
173.118;102.104;Directed;;;1
173.119;102.64;Directed;;;1
173.120;102.60;Directed;;;1
173.121;102.58;Directed;;;1
173.122;102.30;Directed;;;1
173.55;102.51;Directed;;;1
173.123;102.115;Directed;;;1
173.16;102.35;Directed;;;1
173.124;102.116;Directed;;;1
173.125;102.117;Directed;;;1
173.73;102.110;Directed;;;1
173.79;102.18;Directed;;;1
173.23;102.6;Directed;;;1
173.126;102.107;Directed;;;1
173.55;102.54;Directed;;;1
173.127;102.115;Directed;;;1
184.50;173.128;Directed;;;1
184.16;173.105;Directed;;;1
184.51;173.119;Directed;;;1
184.52;173.63;Directed;;;1
184.53;173.129;Directed;;;1
184.54;173.115;Directed;;;1
184.55;173.129;Directed;;;1
184.30;173.99;Directed;;;1
184.56;173.104;Directed;;;1
184.57;173.1;Directed;;;1
184.17;173.115;Directed;;;1
184.41;173.61;Directed;;;1
184.58;173.40;Directed;;;1
184.59;173.123;Directed;;;1
184.60;173.130;Directed;;;1
184.61;173.13;Directed;;;1
184.62;173.131;Directed;;;1
184.63;173.76;Directed;;;1
184.64;173.101;Directed;;;1
184.39;173.35;Directed;;;1
184.65;173.132;Directed;;;1
184.66;173.133;Directed;;;1
184.67;173.10;Directed;;;1
184.68;173.70;Directed;;;1
184.69;173.115;Directed;;;1
174.0;107.79;Directed;;;1
174.0;107.63;Directed;;;1
174.1;107.49;Directed;;;1
174.2;107.84;Directed;;;1
174.3;107.85;Directed;;;1
174.4;107.33;Directed;;;1
174.4;107.10;Directed;;;1
174.5;107.47;Directed;;;1
174.6;107.86;Directed;;;1
174.7;107.87;Directed;;;1
174.8;107.88;Directed;;;1
174.9;107.77;Directed;;;1
174.1;107.71;Directed;;;1
174.10;107.30;Directed;;;1
174.11;107.73;Directed;;;1
174.5;107.11;Directed;;;1
174.12;107.89;Directed;;;1
174.13;107.90;Directed;;;1
174.0;107.5;Directed;;;1
174.14;107.22;Directed;;;1
174.15;107.17;Directed;;;1
174.16;107.76;Directed;;;1
174.17;107.20;Directed;;;1
174.11;107.42;Directed;;;1
174.18;107.34;Directed;;;1
174.19;107.62;Directed;;;1
174.18;107.25;Directed;;;1
174.20;107.13;Directed;;;1
174.21;107.70;Directed;;;1
174.1;107.72;Directed;;;1
174.22;107.21;Directed;;;1
174.23;107.52;Directed;;;1
174.24;107.91;Directed;;;1
174.25;107.1;Directed;;;1
174.26;107.47;Directed;;;1
174.27;107.21;Directed;;;1
174.6;107.32;Directed;;;1
174.28;107.34;Directed;;;1
174.29;107.0;Directed;;;1
174.30;107.21;Directed;;;1
174.31;107.38;Directed;;;1
174.32;107.32;Directed;;;1
174.33;107.51;Directed;;;1
174.34;107.92;Directed;;;1
174.35;107.22;Directed;;;1
174.5;107.8;Directed;;;1
174.11;107.3;Directed;;;1
174.31;107.6;Directed;;;1
174.36;107.93;Directed;;;1
174.37;107.94;Directed;;;1
174.3;107.45;Directed;;;1
174.38;107.9;Directed;;;1
174.39;107.95;Directed;;;1
174.34;107.61;Directed;;;1
174.40;107.96;Directed;;;1
174.18;107.59;Directed;;;1
174.41;107.97;Directed;;;1
174.42;107.98;Directed;;;1
174.16;107.5;Directed;;;1
174.43;107.49;Directed;;;1
174.22;107.30;Directed;;;1
174.18;107.53;Directed;;;1
174.44;107.99;Directed;;;1
174.45;107.100;Directed;;;1
174.46;107.75;Directed;;;1
174.33;107.76;Directed;;;1
174.1;107.17;Directed;;;1
174.47;107.101;Directed;;;1
174.48;107.83;Directed;;;1
174.7;107.13;Directed;;;1
174.49;107.47;Directed;;;1
174.37;107.5;Directed;;;1
174.50;107.2;Directed;;;1
174.51;107.102;Directed;;;1
174.52;107.82;Directed;;;1
174.53;107.103;Directed;;;1
174.5;107.79;Directed;;;1
174.7;107.6;Directed;;;1
174.54;107.66;Directed;;;1
175.0;174.54;Directed;;;1
175.0;174.54;Directed;;;1
176.0;2.124;Directed;;;1
176.1;2.0;Directed;;;1
176.2;2.125;Directed;;;1
176.3;2.109;Directed;;;1
176.1;2.75;Directed;;;1
176.4;2.38;Directed;;;1
176.5;2.78;Directed;;;1
176.6;2.9;Directed;;;1
176.7;2.65;Directed;;;1
176.5;2.54;Directed;;;1
176.7;2.111;Directed;;;1
176.8;2.126;Directed;;;1
176.9;2.4;Directed;;;1
176.10;2.16;Directed;;;1
176.7;2.108;Directed;;;1
176.11;2.127;Directed;;;1
176.3;2.74;Directed;;;1
176.1;2.24;Directed;;;1
176.6;2.12;Directed;;;1
176.12;2.128;Directed;;;1
176.13;2.129;Directed;;;1
176.14;2.94;Directed;;;1
176.6;2.128;Directed;;;1
176.15;2.65;Directed;;;1
176.16;2.13;Directed;;;1
176.17;2.56;Directed;;;1
176.3;2.58;Directed;;;1
176.18;2.58;Directed;;;1
176.19;2.130;Directed;;;1
176.20;2.23;Directed;;;1
176.21;2.60;Directed;;;1
176.22;2.131;Directed;;;1
176.2;2.7;Directed;;;1
176.11;2.74;Directed;;;1
176.23;2.24;Directed;;;1
176.24;2.91;Directed;;;1
176.25;2.50;Directed;;;1
176.26;2.93;Directed;;;1
176.26;2.38;Directed;;;1
176.22;2.53;Directed;;;1
176.27;2.132;Directed;;;1
176.28;2.50;Directed;;;1
176.22;2.5;Directed;;;1
176.29;2.121;Directed;;;1
176.23;2.44;Directed;;;1
176.30;2.124;Directed;;;1
176.31;2.95;Directed;;;1
176.32;2.133;Directed;;;1
176.33;2.36;Directed;;;1
176.3;2.84;Directed;;;1
176.34;2.134;Directed;;;1
176.35;2.1;Directed;;;1
176.36;2.92;Directed;;;1
176.37;2.135;Directed;;;1
176.8;2.62;Directed;;;1
176.17;2.0;Directed;;;1
176.38;2.136;Directed;;;1
176.39;2.137;Directed;;;1
176.40;2.138;Directed;;;1
176.41;2.52;Directed;;;1
176.42;2.9;Directed;;;1
176.43;2.139;Directed;;;1
176.44;2.140;Directed;;;1
176.15;2.37;Directed;;;1
176.45;2.102;Directed;;;1
176.26;2.70;Directed;;;1
176.46;2.141;Directed;;;1
176.47;2.67;Directed;;;1
176.48;2.16;Directed;;;1
176.49;2.142;Directed;;;1
176.50;2.139;Directed;;;1
176.38;2.12;Directed;;;1
176.51;2.34;Directed;;;1
176.30;2.19;Directed;;;1
176.52;2.141;Directed;;;1
176.53;2.102;Directed;;;1
176.54;2.102;Directed;;;1
176.55;77.11;Directed;;;1
176.56;77.40;Directed;;;1
176.57;77.39;Directed;;;1
176.58;77.41;Directed;;;1
176.59;77.3;Directed;;;1
176.60;77.6;Directed;;;1
176.61;77.19;Directed;;;1
176.62;77.12;Directed;;;1
176.63;77.6;Directed;;;1
176.64;77.42;Directed;;;1
176.12;77.33;Directed;;;1
176.65;77.41;Directed;;;1
176.66;77.19;Directed;;;1
176.67;77.11;Directed;;;1
176.19;77.14;Directed;;;1
176.10;77.14;Directed;;;1
176.68;77.33;Directed;;;1
176.68;77.36;Directed;;;1
176.69;77.21;Directed;;;1
176.70;77.43;Directed;;;1
176.71;77.30;Directed;;;1
176.5;77.43;Directed;;;1
176.72;77.34;Directed;;;1
176.73;77.35;Directed;;;1
176.74;77.43;Directed;;;1
176.75;77.4;Directed;;;1
176.63;77.28;Directed;;;1
176.76;77.0;Directed;;;1
176.77;77.44;Directed;;;1
176.78;77.45;Directed;;;1
176.29;77.34;Directed;;;1
176.79;77.14;Directed;;;1
176.80;77.45;Directed;;;1
176.81;77.28;Directed;;;1
176.82;77.21;Directed;;;1
176.83;77.30;Directed;;;1
176.84;77.43;Directed;;;1
176.35;77.16;Directed;;;1
176.85;77.37;Directed;;;1
176.70;77.11;Directed;;;1
176.86;77.2;Directed;;;1
176.87;77.20;Directed;;;1
176.88;77.23;Directed;;;1
176.89;77.46;Directed;;;1
176.90;77.47;Directed;;;1
176.48;77.42;Directed;;;1
176.90;77.2;Directed;;;1
176.91;77.48;Directed;;;1
176.92;77.6;Directed;;;1
176.93;77.42;Directed;;;1
176.94;77.9;Directed;;;1
176.95;77.43;Directed;;;1
176.96;77.49;Directed;;;1
176.97;77.43;Directed;;;1
176.69;77.48;Directed;;;1
176.98;77.11;Directed;;;1
176.99;77.1;Directed;;;1
176.100;77.9;Directed;;;1
176.101;77.33;Directed;;;1
176.45;77.46;Directed;;;1
176.102;77.44;Directed;;;1
176.103;77.29;Directed;;;1
176.104;77.50;Directed;;;1
176.105;77.2;Directed;;;1
177.0;176.6;Directed;;;1
177.0;176.6;Directed;;;1
178.0;4.17;Directed;;;1
178.1;4.37;Directed;;;1
178.2;4.63;Directed;;;1
178.3;4.64;Directed;;;1
178.4;4.23;Directed;;;1
178.5;4.2;Directed;;;1
178.6;4.22;Directed;;;1
178.7;4.5;Directed;;;1
178.8;4.49;Directed;;;1
178.9;4.64;Directed;;;1
178.5;4.39;Directed;;;1
178.10;4.57;Directed;;;1
178.11;4.58;Directed;;;1
178.3;4.46;Directed;;;1
178.12;4.65;Directed;;;1
178.13;4.12;Directed;;;1
178.14;4.66;Directed;;;1
178.4;4.57;Directed;;;1
178.2;4.5;Directed;;;1
178.15;4.42;Directed;;;1
178.16;4.12;Directed;;;1
178.17;145.8;Directed;;;1
178.18;145.22;Directed;;;1
178.5;145.54;Directed;;;1
178.10;145.7;Directed;;;1
178.11;145.45;Directed;;;1
178.18;145.33;Directed;;;1
178.19;145.36;Directed;;;1
178.19;145.20;Directed;;;1
178.14;145.15;Directed;;;1
178.6;145.9;Directed;;;1
178.20;145.56;Directed;;;1
178.21;145.50;Directed;;;1
178.22;145.32;Directed;;;1
178.23;145.38;Directed;;;1
178.5;145.42;Directed;;;1
178.24;145.60;Directed;;;1
178.25;145.18;Directed;;;1
178.26;145.61;Directed;;;1
178.23;145.4;Directed;;;1
178.27;145.18;Directed;;;1
178.28;145.62;Directed;;;1
178.29;145.45;Directed;;;1
178.30;145.63;Directed;;;1
178.31;145.44;Directed;;;1
178.32;145.63;Directed;;;1
178.14;145.25;Directed;;;1
178.33;145.11;Directed;;;1
178.34;145.44;Directed;;;1
178.35;145.32;Directed;;;1
178.36;145.63;Directed;;;1
178.37;145.64;Directed;;;1
178.38;145.55;Directed;;;1
178.39;145.9;Directed;;;1
178.40;145.13;Directed;;;1
178.41;145.9;Directed;;;1
178.42;145.7;Directed;;;1
178.43;145.65;Directed;;;1
178.43;145.15;Directed;;;1
178.44;145.26;Directed;;;1
178.45;145.38;Directed;;;1
178.46;145.63;Directed;;;1
178.44;145.24;Directed;;;1
178.37;145.36;Directed;;;1
178.3;145.39;Directed;;;1
178.47;145.3;Directed;;;1
178.48;145.37;Directed;;;1
178.49;145.49;Directed;;;1
178.50;145.45;Directed;;;1
178.51;145.47;Directed;;;1
178.0;145.7;Directed;;;1
178.22;145.27;Directed;;;1
178.52;145.23;Directed;;;1
178.53;145.2;Directed;;;1
178.54;145.47;Directed;;;1
178.2;145.49;Directed;;;1
178.55;145.42;Directed;;;1
178.49;145.13;Directed;;;1
178.56;145.66;Directed;;;1
178.57;145.2;Directed;;;1
178.26;145.54;Directed;;;1
178.53;145.30;Directed;;;1
178.58;145.49;Directed;;;1
178.59;145.29;Directed;;;1
178.50;145.19;Directed;;;1
178.60;145.67;Directed;;;1
178.61;145.53;Directed;;;1
178.62;145.42;Directed;;;1
178.63;145.68;Directed;;;1
178.64;145.15;Directed;;;1
178.65;145.7;Directed;;;1
178.66;145.37;Directed;;;1
178.26;145.6;Directed;;;1
178.67;145.69;Directed;;;1
178.68;145.43;Directed;;;1
178.26;145.58;Directed;;;1
178.69;145.70;Directed;;;1
178.70;145.12;Directed;;;1
178.48;145.18;Directed;;;1
178.39;145.31;Directed;;;1
178.71;145.17;Directed;;;1
178.30;145.37;Directed;;;1
178.70;145.61;Directed;;;1
178.37;145.63;Directed;;;1
178.72;145.10;Directed;;;1
178.37;145.30;Directed;;;1
179.0;2.92;Directed;;;1
179.1;2.46;Directed;;;1
179.2;2.17;Directed;;;1
179.2;2.86;Directed;;;1
179.3;2.143;Directed;;;1
179.4;2.30;Directed;;;1
179.5;2.144;Directed;;;1
179.6;2.52;Directed;;;1
179.7;2.145;Directed;;;1
179.8;2.98;Directed;;;1
179.9;2.69;Directed;;;1
179.10;2.45;Directed;;;1
179.10;2.71;Directed;;;1
179.11;2.16;Directed;;;1
179.12;2.123;Directed;;;1
179.6;2.19;Directed;;;1
179.6;2.83;Directed;;;1
179.13;100.133;Directed;;;1
179.14;100.109;Directed;;;1
179.3;100.83;Directed;;;1
179.15;100.134;Directed;;;1
179.16;100.50;Directed;;;1
179.17;100.135;Directed;;;1
179.4;100.14;Directed;;;1
179.18;100.108;Directed;;;1
179.19;100.136;Directed;;;1
179.20;100.137;Directed;;;1
179.21;100.65;Directed;;;1
179.22;100.45;Directed;;;1
179.23;100.32;Directed;;;1
179.24;100.138;Directed;;;1
179.15;100.62;Directed;;;1
179.25;100.75;Directed;;;1
179.25;100.14;Directed;;;1
179.26;100.82;Directed;;;1
179.27;100.53;Directed;;;1
179.28;100.79;Directed;;;1
179.29;100.8;Directed;;;1
179.30;100.88;Directed;;;1
179.26;100.31;Directed;;;1
179.31;100.138;Directed;;;1
179.32;100.27;Directed;;;1
179.33;100.33;Directed;;;1
179.34;100.33;Directed;;;1
179.35;100.74;Directed;;;1
179.36;100.139;Directed;;;1
179.37;100.41;Directed;;;1
179.38;100.43;Directed;;;1
179.39;100.45;Directed;;;1
179.5;100.85;Directed;;;1
179.40;100.96;Directed;;;1
179.41;100.55;Directed;;;1
179.42;100.70;Directed;;;1
179.43;100.39;Directed;;;1
179.44;100.11;Directed;;;1
179.45;100.10;Directed;;;1
179.46;100.140;Directed;;;1
179.47;100.2;Directed;;;1
179.48;100.140;Directed;;;1
179.49;100.141;Directed;;;1
179.50;100.106;Directed;;;1
180.0;179.9;Directed;;;1
180.0;179.9;Directed;;;1
181.0;180.1;Directed;;;1
181.0;180.1;Directed;;;1
182.0;2.41;Directed;;;1
182.1;2.146;Directed;;;1
182.0;2.98;Directed;;;1
182.0;2.84;Directed;;;1
182.2;2.17;Directed;;;1
182.3;2.132;Directed;;;1
182.4;2.105;Directed;;;1
182.4;2.128;Directed;;;1
182.5;2.141;Directed;;;1
182.6;2.17;Directed;;;1
182.7;2.136;Directed;;;1
182.8;2.78;Directed;;;1
182.9;2.147;Directed;;;1
182.9;2.146;Directed;;;1
182.4;2.144;Directed;;;1
182.10;2.117;Directed;;;1
182.11;2.18;Directed;;;1
182.12;2.84;Directed;;;1
182.13;2.135;Directed;;;1
182.14;2.148;Directed;;;1
182.0;2.96;Directed;;;1
182.15;2.149;Directed;;;1
182.12;2.38;Directed;;;1
182.16;2.113;Directed;;;1
182.17;2.149;Directed;;;1
182.16;2.90;Directed;;;1
182.18;2.144;Directed;;;1
182.5;2.75;Directed;;;1
182.19;2.27;Directed;;;1
182.20;2.112;Directed;;;1
182.21;2.149;Directed;;;1
182.22;2.104;Directed;;;1
182.23;2.65;Directed;;;1
182.2;2.44;Directed;;;1
182.7;2.41;Directed;;;1
182.24;2.78;Directed;;;1
182.25;2.11;Directed;;;1
182.26;2.46;Directed;;;1
182.27;2.150;Directed;;;1
182.28;2.61;Directed;;;1
182.4;2.148;Directed;;;1
182.29;2.151;Directed;;;1
182.30;103.30;Directed;;;1
182.31;103.45;Directed;;;1
